dep_iata,airport_name,arr_iata
,Nrh Fire Department Heliport,
,Lmc Heliport,
,Cibolo Sea-Willo Airpark,
,Nuggs Flying M Airport,
,Polly Ryon Memorial Hospital Heliport,
,Palmer Field,
,Ghsa-Wallis Glideport Gliderport,
,Haven Field,
,Griffith Ranch Airport,
,Bucker Field,
,Lexington Airfield,
,Vance Field,
,Clover Lake Farms Airport,
,Fossil Creek Ranch Airport,
,Hig Heliport,
,Medical Center of Arlington Heliport,
,Smither Field,
,5-State Heliport,
,Westwind Ranch Airport,
,Mockingbird Hill Airport,
,Marmack Airport,
,Heritage Airfield,
,Magee Airport,
,Bb Airpark,
,Verhalen Airport,
,Flying L Airport,
,Harrison Farm Airport,
,Wales Air Field,
,Staggs Heliport,
,Starflight Facility Heliport,
,Deiterich Ranch Airport,
,Crosswinds Airfield,
,Cameron Ranch Airport,
,Frio Regional Hospital Heliport,
,Barnstormer Airport,
,Tromelin Island Airstrip,
,Tinley Park Helistop,
,Eastern Flying Club,
,Klong 15 Airfield,
,Prachom Klao Airfield,
,Dzhirgatal Airport,
,Dusti Airfield,
,Ayni Airport,
,Penjikent Airport,
,Garm Airport,
,Panj Airport,
,Danghara Airport,
,Murghab Airport,
,Gissar Air Base,
,Farkhor Air Base,
,Lospalos Airfield,
,Ahi Ru Airfield,
,Bekdash Airport,
,Dzhebel Air Base,
,Gyaurs Airfield,
,Kizyl Atrek Northwest Airport,
,Kizyl Atrek West Airport,
,Saraghs Southeast Airport,
,Kerki Airport,
,Mary North Airport,
,Kizyl-Arvat Airport,
,Gaurdak Airport,
,Kala-I-Mor Airport,
,Aeropuerto Internacional Islas Michael,
,La Karouba Air Base,
,Northcrest Medical Center Heliport,
,Ray Airport,
,Tva Watts Bar Nuclear Plant Heliport,
,Memorial Health Care System Heliport,
,Bristol Regional Medical Center Heliport,
,Jackson-Madison County General Hospital Heliport,
,Grace Heliport,
,Hawk Haven Airfield,
,Oliver Springs Inc Airport,
,Fergusons Flying Circus Airport,
,Lake View Airport,
,Cantwell Airport,
,Hudgin Air Airport,
,Barret Airport,
,T-Top Airfield,
,Bedford Hospital Heliport,
,Huntingdon Airport,
,Vintage Field,
,Richardson Strip,
,Roane Medical Center Heliport,
,"Seymour Air Park, Inc. Airport",
,Palmer Village-Napier Lake STOLport,
,Hickman County Health Services Heliport,
,Titan Field,
,Spencer Field,
,Methodist Hospital Central Heliport,
,Baptist Hospital Heliport,
,Methodist Hospital Heliport,
,Anderson-Tully County Heliport,
,67 Madison Ave Partnership Ltd Heliport,
,Cub Haven Airport,
,Cookeville General Heliport,
,Loudon Justice Center Heliport,
,Tennessee Army & Air National Guard Heliport,
,St Thomas West Hospital Heliport,
,Vanderbilt University Medical Center Heliport,
,Flying I Ranch Airport,
,Anderson Airport,
,Rutledge Field,
,Amacher Strip,
,Jellico Hospital Heliport,
,100 Aker Wood Airport,
,Whitwell Medical Center Heliport,
,Isle-A-Port STOLport,
,Deerfield Resort Airport,
,Cumberland River Hospital Heliport,
,Henry County Medical Center Heliport,
,Needham's Airport,
,Turner Field,
,Colony Park Heliport,
,Indian Hill Farm Airport,
,Aydelotte STOLport,
,King Airport,
,Parr Field,
,Tan Rara Heliport,
,Ginny 'B' Heliport,
,Carey Airport,
,Air Trade Center Heliport,
,Parsons Field,
,Vertiflite Heliport,
,Wsmv-Tv Heliport,
,Ranger Heliport,
,Mc Afee Stol Patch STOLport,
,West Wind Airpark,
,Long Meadow Airstrip,
,Austin Field,
,Myers-Smith Airport,
,Gibson STOLport,
,Methodist Lebonheur Healthcare Heliport,
,Burkeen Field,
,Cox Farm Airport,
,King Airport,
,Doc Jones Field,
,Will A Hildreth Farm Airport,
,Rhea Medical Center Heliport,
,Mobley-Wood Heliport,
,Whifferdill Airport,
,Sequoyah Nuclear Plant Heliport,
,Oakley Airport,
,Schiff Airport,
,Shultz Airport,
,Cedar Glade Aerodrome,
,Mc Gavock Heliport,
,Hogue Airport,
,Walden Ridge Airport,
,Montvale Airpark,
,White County Community Hospital Heliport,
,Possum Bottom Airport,
,Mathews Heliport,
,Johnson City Medical Center Heliport,
,Metrocenter Heliport,
,Cotton Patch Airport,
,Robertson Farm Airport,
,Tva Heliport,
,Fall Creek Field,
,Triune Airfield,
,Sky Ranch Airport,
,Pensinger Airport,
,Akhisar TSA Airfield,
,DivriÄi Airport,
,Kocaeli KÃ¶sekÃ¶y Airfield,
,Temelli Air Base,
,Tuzla Air Base,
,Ankara BB Helipad,
,AtatÃ¼rk Hospital Helipad,
,Bozcaada Airport,
,Ãardak Highway Strip,
,Denizli Helipad,
,DiyarbakÄ±r Northwest Airport,
,AlaÃ§atÄ± Airport,
,Konya West Airport,
,Aksaray Airport,
,BorankÃ¶y Air Base,
,BalÄ±kesir Manyas Airfield,
,Bolu Air Base,
,Edirne Airport,
,Ãanakkale Ãan Airfield,
,Ãukurhisar Airport,
,EskiÅehir KalkanlÄ± Air Base,
,Kara Biga Airport,
,Gemlik Airfield,
,Karacabey Hara Airfield,
,KeÅan Airport,
,NiÄde Airport,
,PÄ±narhisar Airport,
,PolatlÄ± Airport,
,SalyazÄ± Airport,
,SarÄ±msaklÄ± Airfield,
,THK Ä°nÃ¶nÃ¼ Airfield,
,Tatvan Airport,
,Ãnye Airport,
,MuÅ West Airport,
,YÃ¼ksekova Highway Strip,
,Kayseri Hava Ä°kmal Airfield,
,Manavgat Airport,
,Fly Pergamon Sport Airfield,
,Rize - Artvin Airport,
,Ãukurova Airport,
,Fuller Airport,
,Landry STOLport,
,One Sixty Four Place Airport,
,Bryant's Landing Airport,
,Rio Vista Ranch Airport,
,Progreso Airport,
,Medical City Dallas Hospital Heliport,
,Dry Creek Airport,
,Kubecka Aviation Airport,
,Baptist Hospital of Se Texas Heliport,
,Sheraton Spindletop Hotel Heliport,
,Glenmar Airport,
,Cig 809 Heliport,
,Station 30 Heliport,
,Smith Flying Service Airport,
,Cibolo Creek Ranch Airport,
,Lewis Electric Apparatus Repair Inc Heliport,
,First Bank Plaza Garage Heliport,
,Kingsland Estates Airport,
,Gws Inc Construction Heliport,
,C Lazy T Ranch Airport,
,Roy Ranch Airport,
,Joye Ranch Airport,
,Mgm Heliport,
,Westchase Heliport,
,Mynatt Field,
,The Huntingdon Heliport,
,River Field,
,Northeast Community Hospital Heliport,
,Liberty Hill International Airport,
,Wilbarger General Hospital Heliport,
,Transco Tower Garage Heliport,
,Waskom Heliport,
,Tex-Star Heliport,
,Woodcreek-Shell Heliport,
,West Liberty Airport,
,Silver Wings Airport,
,Harris County Clay Road Courthouse Heliport,
,Helitrans Heliport,
,Sherman Airport,
,Celina Field,
,Station 24 Heliport,
,Del-Tex Airport,
,Wagner Heliport,
,Dry Branch Ranch Airport,
,Gulfcoast Heliport,
,P P H Heliport,
,Rock Creek Ranch Airport,
,Arco Sabine Heliport,
,Station 40 Heliport,
,Austinia Airport,
,Barton Memorial Airport,
,Tomball Regional Hospital Heliport,
,Tecma Heliport,
,Flying B Airport,
,Bat Cave Field,
,Ktvt Channel 11 Heliport,
,Red Ace Ranch Airport,
,Denton Regional Medical Ctr - Flow Campus Heliport,
,Bear Heliport,
,Superturf Heliport,
,Little 'L' Ranch Airport,
,Norris Field,
,Square Air Airport,
,Kimi Heliport,
,Ducote Airpark,
,Lubbock Covenant Medical Center Heliport,
,Kitty Hawk Flying Field,
,Valley Baptist Medical Center (Vbmc) Heliport,
,Barronena East Airport,
,Jack Miller Airport,
,Flying B Ranch Airport,
,UT Health East Texas Cedar Creek Lake Heliport,
,Stubbs Strip,
,Glass Airport,
,Mitchell Nr One Airport,
,Redstone Ranch Airport,
,Horlock Heliport,
,Loesch Ranch Airport,
,Air Logistics Heliport,
,Mc Alister Farm Airport,
,Town & Country Heliport,
,Gulf Tower Heliport,
,Shell I C Heliport,
,Texoma Medical Center Heliport,
,Diamond J Airport,
,Community Hospital Heliport,
,Bridle Ridge Airport,
,Memorial Hospital Heliport,
,Parker Airport,
,Bayless Airport,
,Tenneco Shorebase Heliport,
,Little Peach Airport,
,Cathexis Heliport,
,Rancho Buena Vista Airport,
,Aviasud Airpark,
,El Campo Airpark,
,Hpl Heliport,
,Wings Over Texas Airport,
,Action Nr 2 Heliport,
,Camden Airfield,
,Tree Top Air Airport,
,Pagan Airstrip,
,Nikko Heliport,
,Gualo Ral Heliport,
,Patton Air Park,
,Frio CaÃ±on Heliport,
,Hutson Ranch Airport,
,Lazy 8 Flying Ranch Airport,
,Kudlacek Field,
,Nighthawks Nest Airport,
,Nanumea Airfield,
,Nukufetau Airfield,
,Penghu Airport,
,Highway Strip 58 60,
,Zuoying Naval Airfield,
,Bade Airstrip,
,Hualien Air Base,
,Chiayi Highway Airstrip,
,China Medical University Hospital Heliport,
,CTS (China Television System) Helipad,
,Far Eastern Memorial Hospital Heliport,
,Hsinchu Air Force Hospital Heliport,
,Hulien Hospital Heliport,
,Jiali Shan Helipad,
,Kaohsiung Armed Forces General Hospital Heliport,
,Kaohsiung Veteransâ General Hospital Helipad,
,Mackay Memorial Hospital Helipad,
,Maritime Patrol Directorate General Helipad,
,Nan-Gang Police District Helipad,
,Puli Christian Hospital Heliport,
,Shuang Ho Hospital Heliport,
,Sihong Heliport,
,Taichung Veteransâ General Hospital Helipad,
,Taipei City Hall Helipad,
,Taipei City Hospital Heliport,
,Taipei City Government Fire Bureau Helipad,
,Taipei Grand Hyatt Hotel Helipad,
,Taipei Trade Center Helipad,
,Taipei Veteransâ General Helipad,
,Taoyuan Armed Forces General Hospital Helipad,
,Tungsâ Taichung Metro Harbor Hospital Helipad,
,Zhuzi Shan Helipad,
,Taimali Airport,
,Taimali Heliport,
,Abilene Executive Airpark,
,New Home Airport,
,Portlock Airfield,
,Stapleton Field,
,Lucky Star Ranch Airport,
,Bud Dryden Airport,
,Carrington Heliport,
,Nix River Ranch Strip,
,The Ballpark in Arlington Heliport,
,Cunningham Airpark,
,Industrial Helicopters Inc Heliport,
,Ross Planes Airport,
,Kidd-Private Airport,
,Mesa Vista Ranch Airport,
,Front Yard Landing Area Heliport,
,Beggs Ranch/Aledo/ Airport,
,Log Cabin Airport,
,UT Health East Texas Athens Hospital Heliport,
,Redmond Taylor Army Heliport,
,Russells Ranch Airport,
,Steen Airport,
,Hornady Ranch Airport,
,Leroux Airport,
,Flf Gliderport,
,Oaks Airport,
,Lochridge Ranch Airport,
,Mabry AHP /NG/ Heliport,
,Dewberry Heliport,
,Flying O Airport,
,H E B Hospital Heliport,
,Edwards Lucian Wells Ranch Airport,
,Bar V K Airport,
,Haire Airport,
,Windy Tales Airport,
,Key's Ranch Airport,
,Green Ranch Airport,
,Flying S Ranch Airport,
,Duke Ranch Airport,
,Ruby Field,
,Echo Lake Airport,
,Pippen-York Ranch Airport,
,Fair Weather Field,
,Goode Field,
,Sierra Medical Center Heliport,
,Hawkeye Hunting Club Airport,
,Blackwood Airpark,
,Sandy Creek Ranch Airfield,
,Talley Airport,
,Biggin Hill Airport,
,Denton Community Hospital Heliport,
,Smith Airport,
,Parrish Airstrip,
,Police H Port-Redbird Heliport,
,Moore Airpark,
,Southland Center Heliport,
,Douglass Ranch Airport,
,U S Coast Guard Station Heliport,
,Southwest Custom Aircraft Heliport,
,Eds Administration Nr 2 Heliport,
,T I Company Heliport,
,Baker's Place Airport,
,Rhodes Ranch Airport,
,Brownfield Regional Medical Center Heliport,
,Lazy 9 Ranch Airport,
,Beechwood Heliport,
,Rebel Field,
,Hodges Air Field,
,Parker Place Airport,
,Southwest General Hospital Heliport,
,Eberly Ranch Airport,
,JMK International Inc Heliport,
,Wood Triple D Airport,
,Big Brown Creek Airstrip,
,Thomas Flying Field,
,Sandbur Ranches Private Airport,
,Baylor Scott & White Medical Center Heliport,
,Mallick Tower Heliport,
,Block Ranch Airport,
,Crescent C Ranch Airport,
,Eds Superdrome Heliport,
,Robotek Airport,
,Laguna Park Community Airport,
,Water Department Heliport,
,Gmf Ranch Heliport,
,City of Fort Worth Heliport,
,Methodist Hospital Alkek Heliport,
,South Texas Regional Hospital Heliport,
,Stemmons Place Heliport,
,Ganze Ranch Airstrip,
,Flight Safety Texas Heliport,
,Madeira Airpark,
,Green Airport,
,Wright Ranch Airport,
,Flying D Ranch Airport,
,Coppenger Farm Airport,
,Maxwell Field,
,Cade Field,
,Hawkins Private Airport,
,Williams Field,
,Mtera Airport,
,Manyoni North Airport,
,Mbinga Airport,
,Tura Airport,
,Mvumi Airport,
,Kasulu Airport,
,Tulawaka Gold Mine Airstrip,
,Maswa Airstrip,
,Biharamulo Airport,
,Manyoni Airport,
,Liwale Airport,
,Ifakara Airport,
,Mkwaja Airport,
,Mbamba Bay Airport,
,Iku Airport,
,Sasakwa Airport,
,Jongomeru Airport,
,Kogatende Airstrip,
,Lamai Airport,
,Lobo Airstrip,
,Mpululu Airport,
,Tarangire 2 Airport,
,Rubondo Airport,
,Ndutu Airport,
,Sitalike Airport,
,Fort Ikoma Airport,
,Kuro Airport,
,Msembe Airport,
,Magangwe Airport,
,Beho Beho Airstrip,
,Boma Ulanga Airstrip,
,Buturi Airport,
,Fish Eagle Airport,
,Isanga Airport,
,Kifura Airstrip,
,Kihurumila Airport,
,Luhanyando Airoprt,
,Manane Airport,
,Matambwe Airport,
,Matambwe Old Airport,
,Mbunga Airport,
,Mkangira Airport,
,Mkomazi-Kisima Airport,
,Mkuyu Airport,
,Mlembwe Airport,
,Mpunde Airport,
,Mtemaupinde Airport,
,Mtemere Airport,
,Muhuba Airport,
,Mwambesi Airport,
,Rungwa Airport,
,Saadani Airport,
,Sire Airport,
,Siwandu Airport,
,Ngorongoro Airport,
,Alliance Airstrip,
,Birise Airport,
,Bulyanhulu Airport,
,Chidudu Airport,
,Endanyawish Airport,
,Golden Pride Mines Airport,
,Gorimba Airport,
,Gua Airport,
,Handa Airport,
,Harbanget Airport,
,Haidom Airport,
,Ibanda Airport,
,Ifunda Farm Airstrip,
,Kagera Sugar Airport,
,Kapalagulu Airport,
,Kapenta Airport,
,Ihanda Airstrip,
,Kibebe Airport,
,Kibidula Airport,
,Kihansi Airport,
,Kilombero Airport,
,Kilumbi Airport,
,Kishoshoroni Airport,
,Kitumbeine Airport,
,Kwajoni Airport,
,Lolmorijoi Airport,
,Lualanje Airport,
,Lugonesi Airport,
,Lukwati Airport,
,Maboxi Airport,
,Madaba Airport,
,Mahaka Airport,
,Makau Airport,
,Malagarasi Airport,
,Mamarehe Airport,
,Mashado Airport,
,Masimba Airport,
,Matemanga Airport,
,Matipwili Airport,
,Mbarali Airport,
,Mbono 2 Airport,
,Buhemba Airport,
,Mchukwi Rufiji Airport,
,Merugoi Airport,
,Mlambala Airport,
,Mlele Ram Airport,
,Mngeta Airport,
,Mountain Side Airport,
,Msima 1 Airport,
,Msima 2 Airport,
,Mtibwa Airport,
,Muhesi Airport,
,Murungu Airport,
,Naibormut Airport,
,Ng'Wazi Airport,
,North Mara Airport,
,Piti Airport,
,Ras Kutani Airport,
,Rungwa River Airport,
,Shama Airport,
,Songo Songo Airstrip,
,Tarime Airport,
,TPC Airport,
,Wosiwosi Airport,
,Yaeda Airport,
,Bushman Airstrip,
,Gelai East Airport,
,Klein's Camp Airport,
,Lamai Airport,
,Lugala Airport,
,Luwegu Airport,
,Lwafi Airport,
,Makwasa Airport,
,Masusu Airport,
,Mikindani Airport,
,Mlele Airport,
,Mugumu Airport,
,Nkinga Airport,
,Nkoname Airport,
,Olemilei Airport,
,Sanzale Airport,
,Sikonge Airport,
,Kasense Airport,
,Mawemeru Airport,
,Buckreef Airport,
,Stieglers Gorge Airport,
,Sumbazi Airport,
,Midway Airport,
,Graham US Forest Service Airport,
,Big Southern Butte Airport,
,Coxs Well Airport,
,Bancroft Municipal Airport,
,Henry's Lake Airport,
,Bernard US Forest Service Airport,
,Big Creek Airport,
,Twin Bridges Airport,
,Carey Airport,
,Upper Loon Creek US Forest Service Airport,
,Crescent Valley Airport,
,Donald D. Coski Memorial Airport,
,Camas County Airport,
,Smiley Creek Airport,
,Garden Valley Airport,
,Grasmere Airport,
,Antelope Valley Airport,
,Magic Reservoir Airport,
,Hazelton Municipal Airport,
,Howe Airport,
,Idaho City US Forest Service Airport,
,Laidlaw Corrals Airport,
,Borodyanka Air Base,
,Brody Air Base,
,Chernihiv Air Base,
,Pustogorod Air Base,
,Nizhyn Air Base,
,Kornych Air Base,
,Kolomiya Airport,
,Chortkiv Air Base,
,Gora Klementyeva Airfield,
,Oktyabrskoe Air Base,
,Karankut Air Base,
,Kirovskoe Air Base,
,Risovoye Airfield,
,Donuzlav Air Base,
,Perekop Airfield,
,Yukharina Balka Airfield,
,Genichesk Air Base,
,Khersones Air Base,
,Bagerovo Air Base,
,Melitopol Air Base,
,Skadovsk Airport,
,Kacha Air Base,
,Chkalovskiy Airfield,
,Askaniya-Nova Airport,
,Bila Tserkva Airfield,
,Blagoyevo Air Base,
,Bliznyuki Air Base,
,Zhovtneve Air Base,
,Bolshoy Tokmak Air Base,
,Luzhani Airfield,
,Oleksandriya Air Base,
,Artsiz Airfield,
,Kiliya Airport,
,Limanske Airfield,
,ChÐ¾rnobil Heliport,
,Dmitrievka Airfield,
,Dobryanka Airfield,
,Kiev Chaika,
,Tsuniv Airfield,
,Sovyetskiy Air Base,
,Yuzhniy Airfield,
,Voznesensk Air Base,
,Foros Helipad,
,Sevastopol Naval Institute Helipad,
,Izyum Air Base,
,Kalinivka Air Base,
,Dolgintsevo Air Base,
,Poltava Air Base,
,Lokhvitsya Airport,
,Korotych Airfield,
,Palmira Airfield,
,Kupyansk Air Base,
,Shiroke Airfield,
,Mayske Airfield,
,Mospyne Airfield,
,Yenakiyeve Airfield,
,Valeryanivka Airfield,
,Gostra Mogila Airfield,
,Dalnik Airfield,
,Liman Airfield,
,Kruglaya Bukhta Heliport,
,Yalta Heliport,
,Respect Hall Helipad,
,Ochakiv Air Base,
,Kanatove Air Base,
,Mala Vyska Airfield,
,Uman Air Base,
,Kamyanka Airfield,
,Zhovti Vody Airstrip,
,Volodimirivka Airstrip,
,Hydropark,
,Mariinsky park helipad,
,Zhalizhnia,
,Turynka,
,Aerodrom Krupske,
,Chervonoarmiis'ke,
,Andrushivka,
,Narodychi,
,Tal'ne,
,Sutiski,
,Filiutka,
,Mykolaivka-Novorosiis'ka,
,Iziaslav,
,Pohrebyshche,
,Krasni Okny Airfield,
,Chervonobirka Airstrip,
,Shevchenkove Airstrip,
,Korostelivka Airstrip,
,Lidavo Airstrip,
,Kryzhopil Airstrip,
,Pishchanka Airstrip,
,Smodna Airfield,
,Aerodrom Turijsk,
,Frunzivka Airstrip,
,Troits'ke Airstrip,
,Zabroshennyy aerodrom,
,Kremydivka Airfield,
,Ksaverivka Airfield,
,Mezhigyrya Heliport,
,Lyneya Airstrip,
,Buzova Glider Field,
,Dymer Airstrip,
,Karabachyn Airstrip,
,Anan'iv Airstrip,
,Kamyanka Airfield,
,Drohobych Airfield,
,Malyn Airstrip,
,Pogorelovka Airstrip,
,Rudnya Airstrip,
,Palianychyntsi Airstrip,
,Lanivtsi Airstrip,
,Zahnitkiv Airstrip,
,Hardyshivka Airstrip,
,Nova Vasylivka Airstrip,
,Orekhovo airfield,
,Rafalivka Helicopter Base,
,Romashky Airstrip,
,Novopavlivka Airstrip,
,Kobelyachok Airstrip,
,Iskrivka Airstrip,
,Biloyarivka Airstrip,
,Vychivka Helicopter Base,
,Bilohorodka Heliport,
,Pidhirya Airfield,
,Kosino Spa Resort,
,Pidverbtsi Airstrip,
,Sambir Air Base,
,Starokostiantyniv Air Base,
,Dubno Air Base,
,Konotop Air Base,
,Okhtyrka Air Base,
,Lebedyn Air Base,
,Vasylkiv Air Base,
,Velyka Krucha Air Base,
,Pryluki Air Base,
,Stryi Air Base,
,Gorodnya Air Base,
,Liubsha Air Base,
,Lutsk Air Base,
,Ovruch Air Base,
,Zhovtneve Air Base,
,Batken Airport,
,Chardara Airport,
,Lugovoy Airport,
,Chirchik Airport,
,Ak Bashat Airport,
,Burana Airport,
,Stepnogorsk Airport,
,Cholpon-Ata Airport,
,Isfana Airport,
,Karakol Airport,
,Kant Air Base,
,Kazarman Airport,
,Yubileyniy Airfield,
,Ayaguz Airport,
,Aralsk Airport,
,Chelkar Airport,
,Turgay Airport,
,Nasosnaya Air Base,
,Stepanakert Air Base,
,Kyurdamir Air Base,
,Belokany Airport,
,Baku Kala Air Base,
,Akstafa Airport,
,Yerevan Yegvard Airport,
,Stepanavan Airport,
,Erebuni Airport,
,Chumpu-Kytyl Airport,
,Batagay Hospital Heliport,
,Tenkeli Airport,
,Lake Khaiyr Airport,
,Kular Airport,
,Nizhneyansk Airport,
,Verkhoyansk Airport,
,Drilling Rig 363/2 Helipad,
,Kulun-Elbyut Airport,
,Desku Airport,
,Horula Airfield,
,Sebyan-Kyuyol Airport,
,Chagda Airport,
,Kobyay Airport,
,Sanyyakhtakh Airport,
,Bel'kachi Airport,
,Sobolokh Airport,
,Kuberganya Airport,
,Delgey Airport,
,Kutana Airport,
,Keng-Kyuyol Airport,
,Torgo Airport,
,Khatyngnakh Airport,
,Chagda Airport,
,Tyaya Airport,
,Syagannakh,
,Aryktakh Airport,
,Sangar Airport,
,Yatek Airport,
,Kyzyl-Syr Airport,
,Chapayevo Airport,
,Sayylyk Airport,
,Macha Airport,
,Tyanya Airport,
,Tokko Airport,
,Uritskoye Airport,
,Ezhantsy Airport,
,Kyuptsy Airport,
,Ust-Mil Airstrip,
,Allakh-Yun Airport,
,Aykhal Airport,
,Vitim Airport,
,Andreshkino Airport,
,Berezovka Airport,
,Argakhtakh Airport,
,Sylgy-Ytar Airport,
,Tumat Airport,
,Svatay Airport,
,Aleko-Kyuyol Airport,
,Abby Airport,
,Kazachye Airport,
,Dzhargalakh Airport,
,Kudu-Kyuyol Airport,
,Sasyr Airport,
,Kisoro Airport,
,Mutukula Airport,
,Nakasongola Airport,
,Koboko Airport,
,Kalongo Airport,
,Chobe Safari Lodge Airport,
,Matany Airstrip,
,Lake Albert Lodge Airstrip,
,Buhuka Airport,
,Buseruka Airport,
,Butiaba Airport,
,Gudauta Air Base,
,Dollyar Air Base,
,Tbilisi Marneuli Air Base,
,Tbilisi Soganlug Air Base,
,Telavi Kurdgelauri Airport,
,Kutaisi West Airport,
,Vaziani Air Base,
,Bolshiye Shiraki Air Base,
,Dzhermuk Airport,
,Mukhrani Airport,
,Mestia Queen Tamar Airport,
,Natakhtari Airfield,
,Chuvanskoye Airport,
,Anadyr Heliport,
,Krasneno Airport,
,Vayegi Airport,
,Birofeld Air Base,
,Arkhara Airport,
,Zeya Airport,
,Novokievsky Uval Airport,
,Oktyabrskiy Airport,
,Ekimchan Airport,
,Svobodny Airport,
,Gornyy Airport,
,Vankarem Airport,
,Bomnak Airfield,
,Troitskoye Airport,
,Khabarovsk Airport,
,Chumikan Airport,
,Icha Airport,
,Blagodatnoye Air Base,
,Garovka Air Base,
,Dzemgi Airport,
,Kamenny Ruchey Naval Air Base,
,Zaliv Kresta,
,Omsukchan Airport,
,Chaybukha Airport,
,Susuman Airport,
,Mys Shmidta Airport,
,Lavrentiya Airport,
,Omolon Airport,
,Beringovskiy Airport,
,Seymchan Airport,
,Magadan-13 Airport,
,Severo-Evensk Airport,
,Wrangel Island Airport,
,Munuk Airport,
,Arka Airport,
,Ust-Pakhachi Airport,
,Ossora Airport,
,Tigil Airport,
,Khalaktyrka Airport,
,Ust-Kamchatsk Airport,
,Palana Airport,
,Milkovo Airport,
,Kozyrevsk Airport,
,Tilichiki Airport,
,Ust-Khayryuzovo Airport,
,Nikolskoye Airport,
,Zolotaya Dolina Air Base,
,Barnaul Heliport,
,Tungukochen Airport,
,Krasnokamensk Airport,
,Ust'-Karenga Airport,
,Mogocha Airbase,
,Chara Airport,
,Yumurchen Airport,
,Usugli Airport,
,Zheleznogorsk Airport,
,Belaya Air Base,
,Zhigalovo Airport,
,Mama Airport,
,Preobrazhenka Airport,
,Nizhneudinsk Airport,
,Ust-Ordynskiy Airport,
,Kazachinskaya Airport,
,Bagdarin Airport,
,Nizhneangarsk Airport,
,Chuhuiv Air Base,
,Cherlyany Airport,
,Gvardeyskoe Air Base,
,Saki Air Base,
,Yevpatoriya Airport,
,Zavodskoe Airfield,
,Dzhankoy Airport,
,Voroniv Airfield,
,Kharkiv North Airport,
,Chepelevka Airport,
,Ozerne Air Base,
,Svyatoshyn Airport,
,Ternopil International Airport,
,Gogoliv Airfield,
,Izmail Airport,
,Mykolaiv Air Base,
,Nalivaykovka,
,Mezen Airport,
,Vaskovo Airport,
,Severomorsk-1 Naval Air Base,
,Shenkursk Airport,
,Onega Airport,
,Karpogory Airport,
,Kargopol Airport,
,Pertominsk Airport,
,Nizhnyaya Pesha Airport,
,Lopshenga Airport,
,Purnema Airport,
,Shoyna Airport,
,Soyana Airfield,
,Letnyaya Zolotitsa Airport,
,Karatayka Airport,
,Khorey-Ver Airport,
,Kharuta Airport,
,Tsenogora Airport,
,Olema Airport,
,Oktyabrskiy Airport,
,Savvatiya Air Base,
,Velsk Airport,
,Pushkin Airport,
,Siversky Air Base,
,Umba Airport,
,Varzuga Airport,
,Kuzomen Airport,
,Ponoy Airfield,
,Krasnoshchelye Airport,
,Borovichi Airport,
,Maryovo Airport,
,Pestovo Airfield,
,Staraya Russa Air Base,
,Pudozh Airport,
,Kalevala Airport,
,Peski Airport,
,Segezha Airport,
,Sortavala,
,Lodeynoye Pole Airport,
,Strelna Heliport,
,Severniy veter,
,Lake Krasnogvardeyskoye,
,Belozersk Airport,
,Kichmengskiy Gorodok Airport,
,Vytegra Airport,
,Totma Airport,
,Midway Eastern Island Airfield,
,Borisovo Airport,
,Shchuchyn,
,Rogachev,
,Minsk Machulishchy Airport,
,Baranavichi Air Base,
,Borovaya Airfield,
,Ross Air Base,
,Babruisk Air Base,
,Novo-Pashkovo Airport,
,Pruzhany Air Base,
,Shushenskoye Airport,
,Kosh-Agach Airport,
,Akkem Heliport,
,Biysk Airport,
,Volchikha Airport,
,Rubtsovsk Airport,
,Ust-Koksa Airport,
,Novosibirsk North Airport,
,Anzhero-Sudzhensk Heliport,
,Aksenovo Airport,
,Tura Airport,
,Zotino Airport,
,Aydara Airport,
,Baykit Airport,
,Yartsevo Airport,
,Severo-Eniseysk Airport,
,Tura Mountain Airport,
,Vanavara Airport,
,Boguchany Airport,
,Kodinsk Airport,
,Krasnoyarsk Severniy Airport,
,Cheremshanka Airport,
,Sharypovo Airport,
,Kargasok Airport,
,Kolpashevo Airport,
,Novy Vasyugan Airport,
,Yeltsovka Airport,
,Kalachinsk Airport,
,Omsk Severny Airport,
,Tara Airport,
,Tevriz Airport,
,Aban Airport,
,181 Sobolinaya Helipad,
,1 Razryvno-Moiseevskaya Helipad,
,Cape Chelyuskin Airfield,
,Nagurskoye,
,Sredniy Ostrov Air Base,
,Snezhnogorsk Airport,
,Svetlogorsk Airport,
,Valek Airport,
,Tutonchany Airport,
,Afipsky Heliport,
,Khanskaya Air Base,
,Maykop Airport,
,Armavir Air Base,
,Enem Airfield,
,Yessentuki Airfield,
,Khankala Air Base,
,Pyatigorsk Airport,
,Dudinka Airport,
,Kem Helipad,
,Remontnoye Airport,
,Shakhty Airfield,
,Morozovsk Air Base,
,Sal'sk 2 Airfield,
,Veshenskaya Airport,
,Flying M Ranch Airstrip,
,Governor's Island Army Airfield,
,Naval Air Station Rockaway,
,Rockaway Airport,
,Staten Island Airport,
,Miller Army Airfield,
,Roosevelt Field,
,Hicksville Aviation Country Club,
,Ski Valley Airport,
,Dixie Town Airport,
,Cascade Reservoir Private Strip,
,Richards Field,
,City Heliport,
,Johnson Farm Lines Airport,
,Canaan Air Base Heliport,
,Oliver Till Airport,
,Winter's Strip,
,Flying B Ranch Airport,
